Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01007883,Sheffield 027A,"1,732",28,20,20,25,27,36,30,35,46,36,49,34,44,33,38,33,34,34,35,20,19,25,20,31,29,21,24,22,25,18,23,32,25,29,22,36,34,28,33,22,26,21,21,31,22,20,17,15,25,16,14,11,14,13,7,22,23,14,14,15,12,18,8,8,10,12,11,10,13,13,2,5,7,5,7,8,6,5,2,4,3,4,1,7,1,0,3,1,2,2,6
E01007902,Sheffield 027B,"1,775",27,26,35,34,28,28,27,26,32,26,18,23,19,18,20,17,17,18,14,15,20,23,19,13,28,37,27,30,22,25,26,23,28,23,22,26,34,41,29,34,23,22,17,26,20,21,23,24,22,16,16,11,12,13,17,15,16,25,13,14,12,13,10,23,17,23,15,18,16,19,15,15,22,18,15,19,12,22,14,14,13,8,10,8,6,3,6,5,3,6,11
E01007905,Sheffield 027C,"2,072",36,43,49,43,42,54,59,51,42,55,41,39,38,37,31,33,34,31,25,26,31,32,25,24,36,41,38,34,36,36,70,74,75,53,78,35,24,39,24,18,25,24,26,25,26,21,23,21,19,21,14,8,10,11,8,13,7,9,6,5,8,7,6,6,4,5,3,3,10,7,1,2,4,4,4,4,6,2,4,6,2,1,1,3,2,4,2,1,3,0,3
E01007906,Sheffield 027D,"2,696",63,65,57,63,77,64,51,48,51,51,53,55,57,41,48,48,45,42,43,37,37,42,29,30,32,50,44,38,45,54,36,55,60,56,41,51,43,38,33,39,31,33,38,41,30,30,37,35,20,35,22,31,27,20,18,21,13,11,12,14,15,16,16,18,7,16,10,7,8,8,6,6,10,11,8,8,9,12,13,8,7,9,11,6,6,5,0,3,2,0,4
E01008064,Sheffield 028A,"1,656",20,8,12,14,7,7,10,7,11,7,10,7,6,7,3,16,7,14,11,39,141,160,117,109,88,59,60,42,42,29,32,27,25,13,17,23,16,31,20,25,15,15,13,10,10,8,6,8,9,10,14,12,10,12,7,11,10,12,15,2,9,4,6,4,2,13,7,9,5,11,5,6,4,7,4,5,1,4,6,3,2,3,5,3,6,2,3,4,1,2,2
E01008066,Sheffield 028B,"1,706",10,4,6,4,2,9,5,7,4,4,3,6,5,3,2,2,2,2,7,31,231,314,320,139,101,37,31,26,16,15,17,12,15,13,14,13,5,9,13,12,10,5,4,4,4,4,4,2,6,9,7,5,6,5,9,4,2,4,4,3,4,3,3,3,7,5,6,10,6,6,7,6,4,2,7,4,7,4,0,3,4,3,4,1,6,1,2,2,2,1,11
E01008069,Sheffield 028C,"1,620",10,6,11,10,5,6,6,13,7,6,7,4,7,5,5,6,2,3,3,25,173,203,160,103,109,57,50,58,42,39,28,30,27,15,22,12,14,12,12,3,7,4,7,7,4,9,9,4,8,7,7,7,12,12,14,7,6,7,14,7,4,7,5,7,6,6,10,7,6,11,7,6,1,5,5,5,3,4,3,8,2,4,5,3,3,2,3,0,2,0,5
E01008074,Sheffield 028D,"1,473",15,16,12,8,16,16,9,10,18,11,6,11,7,4,6,11,5,5,16,16,100,95,87,55,74,58,45,32,34,26,24,39,20,27,18,22,25,19,16,16,15,11,13,11,11,15,18,11,17,12,11,6,14,4,8,12,11,6,11,12,15,11,9,8,13,6,10,9,7,10,9,14,9,10,3,2,2,1,2,5,4,3,0,10,1,6,3,3,4,2,3
E01007951,Sheffield 029A,"1,693",16,22,17,18,23,19,11,17,15,21,16,27,14,12,12,17,14,14,18,17,30,23,28,39,53,34,47,36,39,31,22,32,18,28,23,20,17,21,27,22,27,23,21,15,18,13,13,27,16,20,24,27,12,18,23,23,6,18,19,18,12,13,12,9,15,11,10,13,17,11,15,24,8,8,7,6,16,12,7,12,6,12,16,13,9,13,10,13,6,6,40
E01007960,Sheffield 029B,"1,671",18,18,10,14,20,24,18,16,9,8,10,15,8,10,10,12,16,16,16,21,56,50,59,53,59,55,52,34,40,38,27,27,36,32,15,20,26,25,18,14,18,23,16,32,26,21,15,16,21,24,17,13,15,11,9,17,11,15,13,9,13,11,10,11,9,11,14,13,8,16,15,8,12,14,12,9,7,16,12,11,8,10,9,7,7,7,4,4,9,1,6
E01007962,Sheffield 029C,"1,374",13,6,13,8,10,9,7,13,5,7,10,7,6,13,8,9,6,7,7,14,77,77,67,59,72,38,46,36,41,30,17,18,20,23,19,12,16,18,10,16,12,16,11,14,8,13,16,15,12,15,9,15,8,4,10,11,13,16,5,6,6,6,11,8,13,6,2,8,14,11,14,9,10,6,8,5,12,10,9,12,8,10,6,2,3,3,3,6,6,7,21
E01008159,Sheffield 029D,"1,527",20,18,22,14,15,17,17,16,13,14,14,17,11,13,18,8,8,5,5,9,9,22,32,23,29,64,56,55,45,36,29,36,35,35,32,19,23,25,27,16,25,23,18,21,18,14,18,23,13,18,11,20,18,15,16,16,12,11,17,17,9,13,10,12,7,7,12,4,14,15,10,16,7,8,7,17,11,11,17,10,4,8,5,2,5,2,2,4,2,2,8
E01007866,Sheffield 030A,"1,702",14,8,6,14,9,15,11,12,11,12,9,4,14,7,1,10,11,13,10,21,126,229,147,106,104,60,49,41,27,25,22,22,13,20,17,12,6,13,14,12,11,14,23,9,14,16,17,18,13,11,10,7,10,14,8,11,10,8,11,7,9,4,11,5,7,13,12,14,6,15,4,5,6,6,4,7,3,6,5,8,4,6,4,3,1,2,3,3,3,0,4
E01007867,Sheffield 030B,"2,052",1,1,2,3,3,10,10,12,14,5,6,3,14,2,3,4,16,10,11,56,310,284,220,185,168,95,56,42,45,34,16,13,7,10,10,11,9,7,14,18,15,15,10,11,11,6,11,8,13,13,10,6,11,6,4,1,3,3,3,1,7,9,4,6,13,7,7,2,2,3,12,12,0,6,7,4,1,3,10,5,1,3,2,3,1,2,4,0,3,1,11
E01007868,Sheffield 030C,"1,145",5,16,9,10,9,8,4,10,3,14,8,10,15,12,5,11,9,8,5,8,32,23,20,21,21,35,39,22,24,29,22,17,17,17,20,9,8,16,14,15,7,11,7,11,16,14,16,16,14,15,8,17,17,20,10,13,12,14,9,13,11,15,12,12,13,12,10,15,10,12,8,8,3,14,7,4,5,8,9,5,7,9,11,10,6,7,3,6,4,6,23
E01008067,Sheffield 030D,"1,762",6,4,3,7,3,5,5,1,4,2,20,10,5,16,12,4,5,0,11,34,265,346,262,190,81,55,39,32,29,24,17,9,12,12,11,13,14,10,12,9,4,6,2,1,1,4,3,4,4,3,5,4,4,3,5,3,3,3,7,5,4,8,1,4,5,1,4,5,7,4,3,1,2,0,2,0,0,2,2,2,2,2,1,1,1,3,3,2,1,5,11
E01008073,Sheffield 030E,"1,776",18,27,27,20,17,12,7,12,10,5,9,3,7,7,6,17,12,14,18,18,104,151,110,80,78,56,37,39,30,24,27,28,16,18,19,19,25,20,24,22,20,22,24,16,14,14,16,23,22,12,21,20,20,18,14,14,20,13,8,14,17,8,20,18,15,12,14,10,10,7,7,6,12,12,6,5,5,5,6,3,5,5,5,1,2,6,3,3,4,3,3
E01007907,Sheffield 032A,"1,705",22,20,21,18,23,21,24,20,32,21,25,20,31,30,28,34,29,22,39,22,33,28,23,26,28,29,26,29,30,25,21,23,21,22,13,19,30,30,23,26,26,26,29,23,25,24,24,30,25,28,21,16,14,17,20,18,18,20,13,7,9,11,14,16,11,10,13,9,12,12,16,17,11,11,10,5,14,8,11,8,6,5,5,5,1,4,4,4,2,0,10
E01007908,Sheffield 032B,"1,461",19,22,23,12,21,11,14,17,13,10,15,14,20,14,17,6,8,11,6,6,15,18,29,19,30,31,32,25,19,36,30,14,25,22,31,17,25,35,18,11,11,15,25,14,15,21,14,25,20,29,19,22,20,28,22,30,19,23,20,19,9,8,13,13,11,13,13,13,13,13,13,12,10,16,13,5,13,12,12,9,11,6,6,5,8,3,5,1,3,2,5
E01007909,Sheffield 032C,"2,428",48,36,36,35,42,40,27,32,38,33,19,22,18,20,22,26,29,21,27,27,25,25,20,28,44,63,50,39,62,54,35,29,51,50,39,30,33,37,40,40,25,37,33,32,30,32,27,40,46,30,34,34,30,33,34,31,33,33,25,15,20,26,18,11,16,14,17,15,16,12,19,11,20,7,13,17,11,19,14,13,9,7,7,14,8,10,6,9,3,3,17
E01007911,Sheffield 032D,"1,362",12,17,11,18,12,13,16,10,13,14,22,8,21,13,20,13,12,10,10,13,12,13,8,10,12,12,20,16,15,19,13,15,6,17,9,11,15,19,16,15,12,15,16,17,11,24,18,21,28,31,27,14,30,21,24,20,17,21,19,14,20,23,19,18,14,14,15,24,18,17,24,22,20,21,24,7,9,17,7,6,10,8,15,8,9,4,3,3,3,1,8
E01008014,Sheffield 032E,"1,712",17,24,30,20,28,25,22,22,16,29,13,13,17,22,18,24,24,25,19,22,23,15,15,11,29,29,24,29,19,27,29,19,25,30,21,25,15,25,25,28,30,30,18,20,24,19,29,19,26,17,19,15,15,15,11,7,25,14,14,15,15,16,12,22,18,13,21,13,27,21,16,12,14,15,14,13,9,12,10,15,14,17,14,12,8,12,4,7,8,7,26
E01008016,Sheffield 032F,"1,583",19,15,20,20,16,34,21,19,22,21,27,23,25,22,20,25,23,13,20,15,34,28,23,36,22,29,20,14,20,24,20,17,21,19,23,20,23,23,24,22,16,11,12,24,23,19,38,19,25,25,24,25,19,21,17,14,16,17,17,17,19,13,15,17,11,13,15,11,10,12,18,10,18,10,7,6,6,14,7,9,6,7,6,3,7,5,6,2,5,3,11
E01007952,Sheffield 033A,"1,599",13,13,13,20,20,24,23,34,21,25,19,16,21,19,18,19,21,25,12,9,16,12,7,20,11,15,11,6,10,5,9,6,13,13,16,10,10,19,21,16,19,31,24,27,23,31,26,28,24,30,18,17,25,27,24,39,24,30,21,21,12,18,26,17,23,14,15,18,21,29,21,20,20,12,20,12,11,11,12,9,17,18,12,18,7,5,10,3,6,3,19
E01007953,Sheffield 033B,"1,561",10,8,14,9,10,18,14,12,12,14,8,7,8,12,10,12,12,9,16,7,9,8,10,11,1,12,13,17,11,19,12,14,7,7,7,9,22,8,18,14,26,20,20,17,24,27,16,18,14,15,32,17,21,25,31,24,19,23,34,16,25,19,21,24,28,26,19,40,22,24,37,26,18,19,22,29,23,17,18,24,28,23,17,14,20,14,10,12,18,11,23
E01007954,Sheffield 033C,"1,558",5,12,13,13,11,24,18,22,29,32,19,26,18,18,21,14,33,30,23,12,14,4,19,9,20,6,9,5,6,5,8,21,5,7,11,10,13,16,24,19,11,22,34,27,20,23,25,28,33,34,24,29,21,27,37,31,23,22,23,20,19,27,20,19,29,22,22,15,18,27,32,17,14,18,17,7,7,18,9,13,8,6,5,6,6,2,5,2,1,2,7
E01007961,Sheffield 033D,"1,551",14,23,21,11,18,26,19,32,31,29,30,19,24,20,16,18,14,10,12,14,14,5,22,15,12,14,16,8,8,7,17,18,20,22,17,17,20,24,28,21,18,23,26,21,21,29,21,25,33,22,21,15,23,22,20,20,20,18,22,20,18,17,18,20,19,17,13,15,15,13,12,11,15,7,13,19,16,15,16,8,8,11,6,4,5,4,9,7,6,2,26
E01007859,Sheffield 036A,"1,977",2,7,5,4,6,4,7,7,4,2,9,11,8,7,5,4,5,3,125,534,268,131,70,47,36,59,43,39,34,28,21,13,15,11,9,15,15,7,13,8,8,9,10,7,7,8,8,17,15,9,11,3,8,9,10,12,8,12,6,9,6,9,2,3,7,7,6,10,8,6,6,12,11,6,3,5,3,6,8,4,3,0,5,2,2,2,2,2,0,1,3
E01007860,Sheffield 036B,"1,746",11,14,16,8,7,7,15,8,14,10,9,7,12,9,7,11,13,16,8,38,162,175,124,91,92,61,34,34,28,30,21,17,23,24,20,17,16,16,13,15,13,21,15,14,13,14,11,18,14,13,5,11,14,15,13,8,11,8,4,11,6,7,9,16,6,14,16,14,10,10,16,9,10,6,8,4,2,2,4,2,3,7,6,5,6,4,8,3,1,7,26
E01007863,Sheffield 036C,"1,779",13,13,15,14,18,16,12,19,8,19,14,9,9,10,7,10,8,15,36,160,119,80,54,38,57,60,35,40,24,30,14,15,16,8,18,18,21,21,14,25,9,19,29,13,16,18,27,17,15,24,12,13,20,29,19,15,18,14,25,12,13,16,13,18,15,22,13,12,16,8,6,16,10,8,16,5,10,7,7,2,7,5,8,11,3,1,3,4,0,2,6
E01007864,Sheffield 036D,"2,299",3,5,6,2,1,1,1,2,3,9,2,2,3,3,1,7,1,1,5,99,492,494,359,217,158,44,29,30,10,21,19,20,15,9,12,8,8,4,10,9,3,6,4,5,5,9,4,6,3,4,3,4,2,5,5,6,1,4,2,6,2,4,4,5,5,5,1,2,3,6,5,5,3,2,3,2,3,1,4,3,4,1,2,2,3,0,0,1,2,0,4
E01008104,Sheffield 036E,"1,628",15,12,10,10,17,14,18,20,20,23,17,22,14,22,7,17,14,14,36,55,124,113,64,72,55,59,54,38,30,19,17,8,21,9,16,9,14,13,13,13,21,13,13,18,18,6,12,10,9,11,19,16,11,17,18,6,10,8,20,16,15,10,5,6,9,11,6,7,12,10,9,8,9,5,7,6,3,6,11,4,8,11,1,8,10,2,1,1,3,2,12
E01007910,Sheffield 037A,"1,788",23,25,26,29,25,24,15,24,20,16,30,27,22,24,20,15,26,17,13,18,19,24,19,13,20,33,18,37,16,22,25,20,29,29,19,29,12,16,28,8,28,16,17,23,16,17,30,37,22,26,27,33,30,30,26,26,19,20,22,17,19,12,14,15,15,16,11,11,23,10,19,17,21,14,15,17,17,16,17,10,8,12,10,3,9,12,9,8,6,3,42
E01007912,Sheffield 037B,"1,478",13,6,13,8,10,16,12,19,15,19,13,7,11,11,10,7,13,13,15,16,20,16,13,9,25,20,23,17,9,15,15,12,12,12,9,7,12,13,10,14,18,15,14,15,24,13,29,24,23,14,23,24,25,26,18,28,28,19,24,23,27,21,23,21,25,24,22,21,21,28,21,18,18,27,11,12,18,14,16,18,11,13,17,14,11,8,7,5,9,4,16
E01007971,Sheffield 037C,"1,510",18,19,20,19,22,24,32,12,22,24,16,30,19,31,21,10,11,17,19,16,18,11,9,19,16,18,22,23,17,14,21,26,21,19,13,17,14,15,14,14,19,21,16,21,21,20,15,24,24,17,22,26,20,22,15,15,20,20,15,13,26,13,17,20,19,12,13,15,14,17,10,15,15,20,14,7,13,9,10,8,12,3,5,11,5,4,3,12,10,7,22
E01007973,Sheffield 037D,"1,526",9,14,5,14,9,13,20,14,19,18,18,20,20,13,20,25,12,28,19,17,12,23,14,15,17,24,15,21,15,17,20,16,9,20,13,11,10,15,16,4,15,19,18,23,21,30,24,27,30,33,18,29,27,22,17,18,27,30,26,21,15,14,9,10,9,16,18,8,16,23,16,19,21,35,24,20,11,14,20,12,9,6,5,14,9,6,4,6,7,6,15
E01007858,Sheffield 038A,"1,537",10,14,8,10,17,19,11,14,19,17,20,12,23,18,19,21,23,15,11,7,9,10,5,17,14,29,22,29,22,20,21,22,19,18,13,15,13,23,20,16,26,20,21,28,36,40,31,23,27,28,21,31,21,32,24,28,19,16,19,20,20,21,14,12,14,12,11,9,20,11,18,9,11,9,9,8,9,5,10,3,5,9,13,9,12,7,5,3,7,3,53
E01007861,Sheffield 038B,"1,567",7,8,6,14,11,18,13,19,22,17,24,24,12,16,21,29,21,26,21,7,8,9,14,14,12,9,17,27,12,9,4,14,11,8,10,14,13,13,21,15,8,17,20,20,25,23,34,28,36,29,39,35,24,25,30,25,33,22,29,28,21,23,27,22,15,20,20,25,20,25,25,19,22,16,10,6,5,9,14,8,13,8,7,7,12,9,10,7,4,4,14
E01007862,Sheffield 038C,"5,352",14,9,14,20,15,11,20,12,14,13,14,13,11,10,11,26,27,37,390,"1,825",913,410,263,135,78,119,70,46,41,28,29,25,19,15,23,16,15,13,14,12,9,17,8,12,14,20,17,10,15,10,14,14,9,22,11,13,18,18,19,7,14,12,15,17,13,11,6,12,12,9,26,16,20,17,13,5,2,3,2,5,4,6,1,3,0,5,3,6,4,3,20
E01007865,Sheffield 038D,"1,750",16,23,16,16,18,25,21,24,15,26,35,22,24,16,19,33,18,17,13,11,17,8,6,16,16,28,21,17,21,24,24,17,25,26,24,21,29,27,22,24,24,25,24,29,33,30,18,29,26,33,30,40,31,30,19,24,21,14,22,17,12,17,19,20,28,24,19,13,16,19,20,24,24,14,15,16,18,10,7,12,5,12,5,5,8,5,4,4,4,3,8
E01008011,Sheffield 039A,"1,647",18,21,19,28,24,31,23,29,28,24,25,36,33,33,40,25,29,26,15,19,15,15,15,13,21,33,34,27,24,36,32,25,21,11,23,23,13,21,18,22,15,16,15,11,19,22,27,25,29,21,29,21,27,26,23,20,12,21,15,18,14,16,12,18,14,12,10,14,15,13,13,11,13,15,5,9,4,7,9,6,4,5,4,4,6,5,2,0,3,0,4
E01008012,Sheffield 039B,"2,218",57,50,39,35,57,33,32,34,30,37,36,37,26,25,15,26,27,23,24,22,28,28,31,27,41,52,61,33,44,48,39,40,44,42,44,35,42,34,34,36,28,28,24,18,27,31,27,29,16,20,17,24,19,19,19,25,22,24,24,25,25,23,19,12,17,11,14,10,11,8,10,10,7,15,12,13,15,7,8,5,7,14,6,7,6,2,1,2,1,0,6
E01008013,Sheffield 039C,"1,232",9,11,18,16,15,23,14,20,17,18,19,25,25,16,13,14,11,10,13,7,13,11,9,15,15,18,14,18,16,20,26,20,12,24,22,18,19,17,17,23,23,23,25,17,24,18,21,20,18,16,16,15,22,16,11,10,9,14,11,12,19,19,16,11,13,7,11,9,9,13,11,10,4,4,4,10,3,7,4,4,3,5,2,0,2,3,6,6,7,4,4
E01008015,Sheffield 039D,"1,697",28,23,15,20,15,33,31,19,31,20,22,21,11,18,16,17,22,21,17,24,12,15,14,19,16,40,26,29,20,28,23,25,19,26,27,22,22,17,19,17,28,25,18,15,32,12,32,32,36,30,28,34,20,26,23,27,26,19,17,21,23,16,12,20,19,13,12,20,9,12,14,12,8,16,11,12,13,7,13,9,8,10,8,2,2,8,1,2,1,7,16
E01008017,Sheffield 039E,"1,616",19,26,15,29,26,30,18,37,23,28,22,26,21,17,15,15,15,25,8,12,36,15,21,25,27,22,22,18,19,21,31,21,25,23,30,16,15,19,19,16,16,19,22,17,21,23,18,26,15,23,28,19,20,23,14,24,21,18,14,19,12,16,20,15,16,13,17,17,17,21,22,20,16,12,18,14,10,12,5,6,10,3,1,5,3,4,3,1,2,5,12
E01008018,Sheffield 039F,"1,388",11,24,19,24,26,26,38,23,21,22,19,15,24,19,13,10,9,15,17,10,15,10,12,12,20,38,30,29,29,26,25,27,14,21,9,16,20,18,18,22,18,11,19,26,14,18,8,14,16,21,17,16,17,19,22,14,20,13,23,16,12,15,14,12,14,10,9,6,12,13,14,8,4,12,9,11,14,8,3,5,8,5,2,3,6,6,1,2,0,2,10
E01008105,Sheffield 040A,"2,837",17,16,20,24,21,18,16,16,28,24,16,17,19,20,13,37,64,48,92,378,270,174,138,115,124,100,70,75,44,49,42,33,42,31,24,22,27,30,27,25,17,20,20,13,17,20,17,17,19,11,20,10,12,16,11,22,15,16,20,13,11,11,8,10,4,2,9,11,7,3,3,1,4,2,3,3,5,7,7,8,3,2,2,1,1,2,4,3,2,0,6
E01008107,Sheffield 040C,"1,738",15,21,14,25,12,19,17,17,15,23,19,12,9,23,16,13,21,12,18,15,128,91,84,74,96,40,40,25,30,25,24,30,24,19,16,16,15,18,22,17,25,24,22,28,23,32,13,25,23,19,12,12,8,15,10,12,19,17,6,12,11,7,10,5,8,13,9,9,8,7,10,4,7,6,10,7,3,3,3,6,5,3,8,8,3,4,4,3,1,5,21
E01008111,Sheffield 040D,"1,666",15,8,9,8,10,7,9,7,9,7,6,8,5,10,8,17,19,9,14,33,200,175,135,104,84,47,40,36,16,19,26,11,16,14,11,20,14,6,17,15,10,13,10,16,17,14,11,11,20,16,17,7,12,7,14,8,16,17,11,11,10,7,11,9,13,9,6,9,7,12,7,2,11,12,6,7,2,3,1,2,0,5,4,3,2,1,2,3,2,2,14
E01033271,Sheffield 040E,"1,822",35,43,51,36,35,30,28,24,24,19,11,14,7,18,11,8,8,5,5,15,76,66,44,81,90,58,45,59,47,38,49,40,50,35,27,32,33,33,36,37,27,25,23,18,29,22,15,17,19,15,13,9,7,8,9,7,10,8,12,7,5,9,6,11,3,3,6,4,5,3,4,0,3,1,5,4,4,5,3,2,6,5,0,2,2,2,4,6,0,3,3
E01033272,Sheffield 040F,"1,376",19,13,13,12,10,11,13,12,8,15,8,15,12,6,2,4,6,6,12,15,26,62,66,63,72,56,53,50,35,45,42,41,36,37,18,36,33,44,23,26,26,14,14,7,10,10,9,11,8,3,9,7,3,4,13,13,7,8,10,7,4,4,7,2,3,4,4,4,6,4,5,4,5,2,3,4,6,6,4,7,0,1,1,2,1,4,0,0,3,0,7
E01007955,Sheffield 041A,"1,338",7,12,10,8,9,16,13,19,20,14,18,26,22,23,14,21,11,21,13,14,7,3,8,10,10,11,6,7,3,7,6,4,2,3,3,11,14,15,12,11,17,20,17,13,21,30,14,17,24,31,23,22,17,28,24,21,36,16,23,18,21,16,19,23,22,17,16,17,23,14,25,20,16,17,20,15,17,11,7,13,7,21,10,6,3,9,3,7,5,8,14
E01007956,Sheffield 041B,"2,092",18,13,13,16,20,20,34,22,23,28,32,19,30,25,29,25,21,27,18,16,14,15,17,15,17,14,7,11,3,6,6,10,5,13,12,17,16,31,30,29,34,26,31,28,27,33,28,31,44,44,30,34,37,29,53,29,32,31,38,28,30,27,20,21,34,34,22,24,20,24,24,30,24,33,31,20,24,14,23,16,22,19,21,19,20,19,16,12,9,10,26
E01007957,Sheffield 041C,"1,640",20,25,24,29,28,23,29,25,36,25,25,18,19,29,20,16,15,18,14,13,13,10,13,7,10,8,8,7,10,8,12,21,16,20,12,35,19,24,34,22,25,26,19,26,24,18,26,21,21,25,21,19,27,18,30,22,24,16,19,15,18,12,14,21,17,17,19,14,24,32,22,19,16,18,6,10,19,13,10,16,10,11,10,13,8,4,9,8,8,1,19
E01007958,Sheffield 041D,"1,409",8,13,6,10,16,14,15,16,11,15,19,20,18,11,14,20,23,14,18,10,4,5,7,4,3,10,10,9,3,9,9,7,8,5,5,12,16,17,11,29,13,16,12,12,15,21,25,26,26,24,23,15,20,23,22,33,23,24,23,26,17,18,9,22,22,17,22,28,30,37,30,15,19,20,17,14,15,13,15,16,12,16,14,12,10,5,8,9,9,7,15
E01007959,Sheffield 041E,"1,436",5,11,14,12,14,17,10,22,24,18,25,20,21,26,17,16,20,15,12,11,8,4,7,4,7,17,8,8,4,8,5,3,12,11,14,11,13,19,20,17,16,18,18,17,17,23,25,17,26,12,32,27,27,26,26,32,21,19,20,22,16,19,27,24,25,24,18,23,28,30,19,14,27,19,14,16,7,7,10,12,13,6,8,11,10,6,8,7,5,4,8
E01008108,Sheffield 042A,"1,969",24,23,26,23,17,19,18,18,16,20,16,19,15,13,20,22,22,16,19,126,99,83,62,65,75,90,103,97,62,54,41,33,37,21,30,34,21,28,20,20,28,21,16,17,18,14,15,19,16,11,15,14,8,8,13,10,9,13,7,7,12,5,6,6,7,2,3,1,3,4,4,3,2,7,1,7,3,4,3,3,5,1,5,3,6,3,0,7,2,1,4
E01008109,Sheffield 042B,"3,048",20,25,26,15,26,16,15,21,18,11,18,15,21,19,12,40,27,36,101,465,348,223,172,136,100,76,63,55,47,41,45,45,24,36,34,23,21,21,23,19,23,14,17,21,8,17,18,11,12,21,16,13,14,12,8,14,11,12,11,14,10,14,10,17,9,9,9,8,7,3,12,6,11,12,12,12,10,10,15,15,8,7,4,8,5,3,2,6,3,3,2
E01008112,Sheffield 042D,"1,738",36,25,28,32,24,37,28,34,31,28,35,32,27,23,27,24,23,18,12,9,24,36,29,28,49,49,57,54,41,32,37,41,30,27,38,43,42,34,36,31,33,36,25,20,14,18,12,16,16,12,11,6,12,7,7,10,8,10,15,14,11,7,6,4,7,6,7,8,3,3,5,5,2,6,3,4,4,2,2,4,3,6,8,8,4,2,4,3,2,0,6
E01008113,Sheffield 042E,"1,801",18,28,34,16,22,22,26,17,32,20,23,12,22,18,27,13,27,22,16,13,23,25,36,28,39,44,58,48,39,51,53,53,47,37,49,41,32,37,35,24,31,15,19,22,15,18,15,22,24,19,21,8,15,17,13,16,8,16,17,19,10,7,8,11,11,12,10,17,15,6,13,15,11,6,9,7,7,6,2,3,6,5,1,4,4,4,6,1,2,1,4
E01033273,Sheffield 042F,"2,604",10,6,11,10,11,16,10,17,14,4,11,10,7,5,12,28,27,26,108,458,291,253,197,153,107,91,90,58,56,41,25,30,28,23,17,17,17,16,16,15,16,9,8,11,9,7,10,8,8,7,9,10,7,4,5,7,7,7,7,4,10,6,5,5,6,6,9,4,4,7,1,0,4,1,2,1,4,2,4,2,2,3,0,3,0,1,0,0,3,0,7
E01033274,Sheffield 042G,"2,177",7,4,8,1,5,7,5,0,3,3,15,0,15,16,0,2,0,0,76,499,277,195,155,121,132,117,70,64,36,33,25,37,20,22,23,17,14,9,5,7,2,3,6,5,2,5,8,2,3,4,9,10,12,4,13,2,0,0,0,1,2,1,1,2,2,0,8,1,0,4,3,1,0,0,1,2,0,1,0,0,1,0,0,1,0,3,1,1,1,1,3
E01008095,Sheffield 043A,"1,760",27,19,25,17,18,18,9,20,15,24,25,13,6,12,8,12,16,21,13,24,88,83,87,75,80,71,48,44,35,35,32,41,33,27,27,19,19,18,28,18,16,19,22,12,14,15,13,15,19,19,18,19,13,13,18,16,5,10,8,8,14,5,9,11,13,9,3,9,8,7,9,11,7,13,4,14,7,7,7,5,7,4,4,4,2,4,1,3,4,2,11
E01008096,Sheffield 043B,"2,179",35,19,25,25,34,26,21,19,25,22,24,27,31,28,25,33,59,35,30,44,38,37,33,51,47,35,46,47,42,41,26,31,40,39,31,27,27,19,26,24,25,25,28,24,28,31,30,31,22,33,37,22,27,20,27,32,27,27,26,27,15,15,18,18,13,14,7,28,15,16,12,16,14,7,9,15,13,7,12,9,5,6,13,9,12,4,4,2,3,0,5
E01008097,Sheffield 043C,"1,437",16,19,13,22,26,34,15,22,25,20,31,21,16,14,11,14,13,20,20,19,26,19,26,25,27,25,21,34,28,33,16,22,30,14,8,16,26,14,23,17,12,20,10,16,10,19,23,16,16,12,15,15,18,14,19,13,8,17,13,18,15,13,11,9,8,9,9,14,11,12,21,12,11,15,14,13,6,8,7,4,7,3,7,3,2,8,11,8,2,3,16
E01008101,Sheffield 043D,"1,879",22,30,11,27,26,26,21,28,21,27,14,10,20,18,11,13,15,29,15,18,25,25,25,21,37,33,54,39,32,51,43,34,41,44,42,36,23,21,30,15,29,22,31,34,28,20,26,21,25,23,19,19,36,27,25,18,17,23,12,15,17,18,14,9,15,8,7,14,18,17,12,22,18,17,14,11,12,12,13,10,14,9,8,5,0,3,4,6,2,0,7
E01007965,Sheffield 044A,"1,867",15,22,18,22,28,18,37,29,20,34,20,33,24,23,31,26,18,31,16,18,16,12,14,17,20,22,30,24,15,26,25,18,21,28,14,23,16,15,16,10,21,15,19,14,14,27,20,18,36,33,25,33,25,23,19,19,20,29,16,24,16,9,8,12,10,17,11,17,15,25,26,20,17,18,17,14,19,29,14,15,26,25,16,27,26,24,17,20,8,9,25
E01007969,Sheffield 044B,"1,498",7,11,17,9,8,13,12,15,13,16,14,8,9,13,7,14,11,13,8,11,15,15,18,14,20,31,29,29,24,21,19,36,20,17,13,10,20,16,25,17,15,18,10,21,17,17,27,16,22,21,14,12,23,27,21,26,29,19,24,25,25,17,16,13,17,12,18,18,16,21,25,18,17,11,14,19,15,13,21,22,6,7,8,5,6,3,11,6,13,8,35
