Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01008064,Sheffield 028A,826,7,6,5,5,2,5,7,4,5,4,9,5,4,7,2,9,1,5,3,10,73,66,62,44,50,40,34,27,22,17,19,18,12,8,10,12,8,20,12,12,6,9,4,3,6,3,5,4,6,2,6,5,4,8,4,4,4,4,5,1,4,3,3,2,2,5,4,5,2,4,3,1,3,2,1,3,0,2,2,1,1,1,1,2,3,0,0,1,1,0,0
E01008066,Sheffield 028B,901,7,3,4,2,2,3,3,3,2,1,2,1,1,1,0,1,1,2,2,10,102,129,187,85,64,25,18,19,11,8,10,8,7,8,9,10,3,6,12,8,4,1,3,2,3,1,2,0,5,3,3,1,4,3,6,3,2,2,2,2,4,2,2,2,3,2,3,2,2,4,3,4,3,2,4,4,5,3,0,2,3,1,1,1,1,1,1,1,1,0,2
E01008069,Sheffield 028C,855,7,3,3,5,2,4,0,5,3,0,4,3,4,5,5,4,1,0,2,11,60,105,90,62,64,31,31,41,23,26,15,12,12,8,11,7,10,9,11,0,5,3,3,5,1,1,8,3,3,3,3,6,7,3,3,7,2,6,11,2,2,3,2,3,3,3,4,1,4,7,3,0,1,4,4,3,1,4,0,5,0,2,2,1,1,1,2,0,2,0,3
E01008074,Sheffield 028D,770,6,10,6,7,8,10,3,2,11,5,5,6,4,3,2,5,4,2,10,6,39,56,48,34,48,35,25,18,19,16,9,18,6,13,9,11,12,13,10,8,8,4,5,7,6,4,8,7,11,6,5,1,6,1,4,5,6,3,6,6,8,4,4,2,6,4,3,5,5,6,3,8,5,6,2,2,1,0,2,3,1,2,0,3,1,4,1,2,2,2,2
E01007951,Sheffield 029A,848,7,12,9,10,12,10,8,14,9,6,6,15,7,6,5,11,11,9,13,8,21,11,16,17,26,16,26,21,18,17,11,15,13,14,11,11,7,13,14,12,13,10,12,7,10,5,8,13,10,9,10,14,6,10,11,13,2,6,8,8,7,4,6,7,5,6,2,8,9,6,6,11,3,5,5,2,3,5,6,5,1,6,4,8,7,3,2,3,3,2,15
E01007960,Sheffield 029B,832,9,8,4,6,8,12,9,9,5,5,7,11,5,6,4,3,10,7,9,10,18,21,26,34,23,27,38,14,23,19,14,14,19,16,11,10,8,13,10,9,6,14,8,14,16,10,7,6,6,12,13,7,5,7,6,8,5,10,4,3,7,4,5,5,2,6,7,7,3,10,9,3,6,5,7,3,5,9,6,6,4,4,2,4,5,4,3,2,6,0,2
E01007962,Sheffield 029C,728,6,2,9,6,6,7,5,7,4,4,6,4,4,9,4,7,5,4,3,7,28,41,31,39,38,18,29,15,23,18,8,8,10,9,13,10,8,8,6,4,6,4,6,7,5,8,11,7,8,11,6,10,6,2,4,6,8,11,3,4,5,3,6,5,5,4,1,7,4,6,5,3,3,4,5,2,5,3,4,7,4,5,2,0,2,1,3,3,2,4,9
E01008159,Sheffield 029D,704,8,9,4,4,6,8,13,9,6,7,9,8,6,8,10,6,6,3,4,3,3,11,15,11,14,32,23,27,18,14,9,21,13,17,14,13,14,18,11,9,9,11,9,12,7,7,8,10,7,14,7,2,9,5,6,5,7,3,7,9,5,6,5,5,4,3,6,2,4,9,2,6,4,3,3,9,2,4,9,5,1,1,1,1,2,0,1,1,0,0,2
E01007866,Sheffield 030A,865,8,5,5,8,4,6,5,7,3,5,3,3,2,4,1,4,6,7,6,11,62,94,81,58,59,32,27,24,16,17,15,16,5,11,9,6,3,8,8,6,7,4,17,8,7,11,10,5,9,4,4,4,6,11,3,4,3,3,7,3,2,2,4,2,3,5,5,5,2,7,4,3,4,3,3,2,3,0,4,3,3,1,1,0,1,0,0,1,0,0,2
E01007867,Sheffield 030B,992,0,0,1,2,2,4,6,4,7,3,4,3,10,1,3,1,9,7,4,20,108,119,99,95,83,54,32,31,30,24,9,10,5,7,5,7,4,7,5,12,8,9,7,8,3,4,7,4,5,9,6,5,9,5,3,0,2,2,1,1,3,4,2,3,5,2,7,1,2,3,3,4,0,0,1,2,1,1,2,0,0,2,1,2,1,0,3,0,1,0,1
E01007868,Sheffield 030C,531,1,8,6,8,5,4,2,7,1,8,6,6,5,7,4,6,3,3,2,2,7,8,5,5,4,15,22,13,12,17,15,9,10,9,9,4,3,7,7,7,3,8,4,4,11,6,8,10,5,5,6,8,7,11,4,7,6,9,5,8,5,5,6,5,5,6,5,7,8,6,1,3,1,4,2,3,3,1,6,3,4,5,6,4,2,0,1,3,0,0,4
E01008067,Sheffield 030D,929,3,3,0,5,1,0,2,1,3,2,2,1,4,2,2,0,3,0,7,12,127,163,139,129,42,43,26,17,24,15,6,5,6,4,3,7,9,7,9,6,3,4,1,1,1,2,1,4,3,0,2,4,3,2,3,1,2,2,3,2,3,5,1,3,4,1,2,3,3,3,2,1,2,0,1,0,0,0,2,2,1,2,0,0,1,0,0,0,0,1,2
E01008073,Sheffield 030E,965,12,16,9,12,10,6,3,8,7,3,7,2,4,6,5,12,3,7,6,8,54,69,58,49,52,29,19,27,19,15,11,13,12,11,8,12,13,10,15,9,11,17,15,10,10,10,6,11,10,8,11,9,14,11,6,6,8,8,3,8,8,4,8,11,10,6,10,5,6,5,3,2,4,6,2,2,1,3,4,1,4,3,1,1,0,3,2,0,4,2,1
E01007907,Sheffield 032A,860,10,10,10,5,12,15,16,10,20,12,13,12,11,18,14,16,17,11,25,14,18,15,13,14,17,14,11,12,17,9,10,11,13,9,8,9,16,9,12,15,12,11,10,9,19,13,10,17,17,17,12,10,9,9,10,5,6,9,7,3,3,5,7,9,4,3,8,3,4,4,8,8,5,8,3,2,4,4,6,4,3,2,2,3,1,2,2,3,0,0,2
E01007908,Sheffield 032B,743,11,9,15,8,14,4,7,12,3,6,6,6,12,9,7,2,4,6,3,3,7,7,18,9,14,17,18,19,8,19,15,10,7,14,18,10,13,12,9,5,4,7,16,8,8,13,7,15,11,15,10,8,14,15,13,13,7,9,13,8,5,4,4,7,6,5,7,6,6,6,9,8,5,8,6,2,6,4,5,2,5,1,2,3,3,3,2,1,0,0,2
E01007909,Sheffield 032C,"1,210",27,19,23,19,24,20,8,15,19,16,13,15,12,12,13,15,17,7,13,14,18,13,8,13,18,35,25,24,32,27,17,9,23,19,19,14,14,20,20,25,8,25,19,12,14,16,13,22,21,12,18,13,17,13,7,12,19,20,17,9,12,16,9,6,9,3,9,6,7,5,9,7,12,1,8,6,5,9,6,4,4,6,4,5,3,4,2,3,0,1,8
E01007911,Sheffield 032D,672,7,11,7,15,7,4,5,5,6,6,12,3,13,7,11,4,6,5,6,4,6,6,5,5,5,7,12,10,6,11,4,3,4,4,2,3,7,11,11,5,6,7,8,8,4,16,11,11,14,15,16,9,13,8,15,10,8,9,6,8,8,12,9,10,7,7,7,12,11,7,12,6,9,14,14,3,5,9,4,2,4,4,6,6,3,2,0,0,2,1,3
E01008014,Sheffield 032E,863,9,13,18,8,12,11,11,14,8,18,7,7,11,12,11,9,15,11,10,13,9,7,5,4,9,16,12,19,9,12,15,9,14,13,11,16,8,15,14,15,18,14,11,12,11,10,13,10,17,4,8,8,9,9,5,3,13,8,3,10,6,9,6,14,8,7,11,10,10,10,6,7,10,13,7,5,5,6,1,11,4,5,6,7,3,5,1,1,5,2,6
E01008016,Sheffield 032F,832,9,9,12,14,9,21,13,10,17,16,16,10,10,12,16,15,9,8,12,9,19,17,13,19,12,16,9,8,10,11,10,4,11,9,14,10,15,15,13,9,10,5,4,13,10,8,20,8,10,15,13,11,8,13,11,4,11,9,7,8,9,8,10,9,5,4,8,6,5,6,9,4,10,3,4,5,3,4,4,5,3,1,1,2,3,1,1,0,3,2,5
E01007952,Sheffield 033A,756,8,9,5,15,12,8,12,14,8,11,11,8,10,9,7,11,10,15,4,6,7,6,5,7,4,6,7,4,2,2,2,1,8,7,7,3,4,8,9,6,7,15,11,11,10,18,17,16,9,16,8,8,10,13,16,17,11,12,11,8,5,11,11,10,11,5,10,12,6,11,12,12,10,3,9,7,5,4,5,3,9,3,6,9,3,0,5,0,2,2,13
E01007953,Sheffield 033B,766,7,4,8,8,8,12,7,4,7,9,2,2,4,8,4,5,6,6,8,2,4,6,5,4,1,7,6,8,7,6,5,5,2,3,5,4,10,5,9,6,11,13,11,9,15,15,7,7,6,9,14,4,12,14,18,15,10,14,20,9,13,12,9,15,15,4,14,16,9,8,12,13,10,14,11,16,6,10,7,8,12,11,8,7,15,5,4,4,5,5,6
E01007954,Sheffield 033C,773,2,7,4,7,8,13,8,10,15,14,7,15,9,10,12,9,22,16,11,6,7,2,11,7,9,5,5,4,3,2,6,12,4,3,2,8,4,10,11,9,4,11,16,9,11,12,13,12,15,17,14,12,11,15,17,15,14,13,15,9,8,13,9,8,17,9,7,8,7,12,12,13,6,5,10,2,5,10,3,6,3,2,3,3,3,0,0,0,0,0,5
E01007961,Sheffield 033D,753,5,15,13,6,8,8,9,13,16,10,20,10,15,11,8,6,7,6,7,6,8,3,7,7,5,2,7,4,4,5,7,8,8,9,8,7,10,11,16,9,10,13,13,7,9,16,11,13,14,10,11,8,11,9,10,10,10,8,13,9,8,9,9,10,11,13,11,10,8,7,4,2,9,3,4,10,8,9,8,3,2,2,4,1,2,3,3,4,3,1,13
E01007859,Sheffield 036A,"1,162",1,5,3,2,4,1,4,4,2,2,3,6,2,7,5,1,1,3,55,308,180,85,49,26,18,39,22,26,23,22,13,8,11,4,6,9,9,5,11,4,7,4,4,4,4,4,7,7,6,9,5,1,2,3,8,6,5,7,3,4,5,7,1,2,5,3,0,4,2,5,2,5,5,4,1,2,1,3,2,2,2,0,2,1,0,2,1,2,0,1,1
E01007860,Sheffield 036B,959,6,9,11,4,7,5,10,4,5,3,4,4,7,4,5,7,5,11,3,19,66,109,74,55,57,39,27,24,17,22,9,11,11,13,13,5,5,7,5,8,8,14,10,10,5,5,8,13,5,9,4,6,8,8,6,4,8,3,1,3,3,6,5,6,2,7,9,11,6,6,9,2,1,3,4,1,0,1,2,0,1,1,2,0,2,2,7,2,0,3,7
E01007863,Sheffield 036C,899,5,7,12,8,9,8,3,9,2,4,9,4,4,5,6,2,4,8,17,61,58,50,29,20,31,36,25,22,16,18,7,6,10,5,7,12,17,14,9,15,5,11,14,7,8,8,19,12,7,10,7,10,14,11,11,4,6,5,13,7,7,4,8,11,6,7,7,7,8,5,2,7,4,1,5,2,6,1,3,1,4,0,3,4,1,1,0,1,0,0,0
E01007864,Sheffield 036D,"1,146",3,4,6,0,0,0,0,0,3,4,2,2,2,2,1,5,1,0,0,23,197,224,198,144,103,28,13,11,7,9,15,11,11,5,8,3,5,1,5,4,2,4,3,3,3,4,2,4,1,3,1,0,0,1,3,3,0,2,0,6,2,2,1,3,4,1,0,0,3,2,1,2,0,1,1,0,1,0,2,2,4,0,0,2,2,0,0,0,2,0,3
E01008104,Sheffield 036E,830,9,7,7,7,9,9,14,11,11,10,6,9,7,6,3,4,9,9,24,24,55,54,33,43,25,41,37,22,21,9,8,5,11,2,5,6,5,6,8,8,14,8,8,8,6,4,6,1,4,8,11,9,7,9,8,5,3,7,4,6,8,4,4,4,5,2,3,2,4,4,3,4,6,3,3,2,2,3,3,2,2,6,0,6,4,1,0,0,2,1,2
E01007910,Sheffield 037A,812,8,12,10,17,9,12,10,9,12,6,13,14,9,13,12,6,10,9,8,10,12,15,8,3,11,11,5,8,6,11,8,9,9,11,7,9,10,9,13,6,15,10,7,11,6,6,17,16,9,13,13,12,14,12,16,12,12,9,15,9,11,3,7,9,8,8,5,7,11,5,10,10,9,7,6,9,10,7,8,4,2,5,3,0,2,6,2,2,2,0,10
E01007912,Sheffield 037B,710,6,1,6,4,8,8,2,11,6,10,7,3,6,5,6,5,7,8,9,12,6,9,6,4,14,9,9,5,4,7,4,3,8,7,4,1,4,8,6,8,11,7,8,9,12,8,15,12,12,7,14,12,14,11,11,14,15,10,13,9,11,12,9,13,7,11,11,8,4,15,9,11,4,8,5,7,13,5,7,10,5,4,10,8,3,3,2,0,7,1,7
E01007971,Sheffield 037C,718,12,11,10,8,10,9,15,7,12,14,7,18,9,17,13,5,6,9,7,5,11,6,5,8,7,12,9,8,10,8,5,8,11,6,8,8,7,6,8,8,10,11,6,7,12,11,8,12,14,10,9,12,8,12,7,6,8,9,9,6,12,7,7,6,12,2,7,10,7,10,4,5,7,7,7,2,6,4,4,3,4,0,3,3,2,2,3,2,4,7,9
E01007973,Sheffield 037D,761,6,10,3,6,5,7,8,5,10,10,6,12,11,6,12,14,8,15,11,12,9,16,9,12,11,8,8,5,9,10,10,9,4,10,6,5,4,5,12,1,7,11,8,11,9,14,12,10,16,16,6,16,10,11,10,6,9,13,10,11,8,8,7,4,6,8,7,2,6,14,10,7,9,20,13,15,5,6,11,6,4,2,2,6,1,2,1,5,4,1,5
E01007858,Sheffield 038A,761,8,7,4,5,9,12,7,8,15,11,8,7,10,8,11,7,11,6,6,4,8,6,4,7,8,16,13,16,10,12,12,10,11,8,8,6,5,11,11,9,10,7,12,14,18,20,12,11,18,17,11,13,8,21,15,13,11,12,11,13,9,9,7,4,6,3,7,5,7,7,13,5,7,5,7,2,3,1,2,0,1,2,3,3,5,2,2,0,3,0,9
E01007861,Sheffield 038B,765,4,6,4,7,7,10,8,10,13,12,9,11,5,6,11,15,8,10,10,5,7,6,10,8,8,3,12,16,7,6,2,7,6,5,3,2,4,6,11,8,4,9,8,10,11,9,8,16,18,11,15,17,12,18,10,14,14,8,16,17,11,10,13,7,9,9,11,16,12,9,13,9,14,8,6,3,3,4,5,2,4,4,5,1,7,3,4,3,3,1,3
E01007862,Sheffield 038C,"2,810",4,4,2,10,7,3,8,6,5,6,8,3,1,5,4,19,11,19,170,874,464,258,170,82,50,100,57,31,30,19,20,13,12,8,14,7,5,5,7,6,4,10,7,7,8,6,8,8,10,6,8,10,5,12,8,5,11,6,8,4,6,7,6,4,7,4,2,2,5,4,16,5,14,7,5,2,1,1,1,1,3,4,1,2,0,4,2,5,4,2,5
E01007865,Sheffield 038D,899,12,13,9,7,10,13,9,11,9,15,12,11,14,10,12,12,9,9,7,7,13,4,3,13,12,16,12,8,11,14,10,9,17,13,13,14,11,12,16,16,8,10,12,12,15,16,5,13,13,16,18,23,17,15,11,8,11,5,13,8,7,7,12,11,16,11,6,7,7,11,15,11,8,8,5,10,9,6,4,8,3,6,4,0,4,1,0,1,1,1,2
E01008011,Sheffield 039A,770,10,11,10,11,16,17,12,17,7,12,15,16,22,18,28,14,19,13,6,7,4,3,7,1,7,14,15,16,11,19,18,15,14,6,11,12,6,4,5,6,7,6,4,7,12,9,10,8,10,12,14,8,15,15,11,10,7,9,9,8,3,6,5,6,4,6,4,8,9,5,4,5,8,7,1,4,1,0,4,5,1,2,2,0,3,0,0,0,0,0,1
E01008012,Sheffield 039B,"1,113",34,30,25,19,35,16,22,18,15,25,17,16,14,14,7,16,14,15,14,14,9,10,14,15,15,21,19,18,15,19,23,18,24,22,26,14,21,13,20,17,15,13,15,6,13,17,18,16,10,10,8,13,7,6,12,10,10,10,11,15,12,9,12,5,9,5,8,5,6,5,7,5,2,7,6,5,7,4,4,1,2,5,3,4,2,2,0,1,0,0,2
E01008013,Sheffield 039C,576,6,4,10,6,7,9,7,11,7,9,10,9,17,7,10,8,7,6,7,1,8,4,6,7,9,9,6,7,8,7,12,9,7,8,9,8,8,10,9,10,14,12,13,8,15,9,8,12,8,10,10,4,12,6,2,2,2,7,9,8,6,2,6,7,6,4,5,4,2,6,8,4,1,3,3,5,1,2,1,0,1,1,1,0,1,0,0,0,3,2,1
E01008015,Sheffield 039D,876,18,14,13,10,7,20,26,6,26,10,15,11,4,6,8,10,14,13,10,13,5,5,7,8,8,16,9,12,10,13,13,11,11,12,17,4,11,11,6,5,15,9,11,10,16,6,16,18,18,11,15,23,14,10,12,16,15,10,9,9,14,13,7,10,10,5,8,12,5,6,7,7,6,7,3,6,7,2,7,5,5,2,3,1,1,1,0,0,1,1,3
E01008017,Sheffield 039E,816,7,15,8,11,9,17,10,20,15,15,12,14,11,7,4,5,7,15,4,6,24,11,13,13,18,11,13,11,13,14,12,9,15,10,8,8,7,10,7,10,5,9,9,6,11,12,8,12,11,14,18,13,10,7,7,8,9,9,9,10,7,9,10,7,9,5,6,11,11,11,10,7,5,7,9,11,6,4,2,3,5,2,1,1,3,2,1,0,1,0,4
E01008018,Sheffield 039F,621,3,13,7,14,14,7,8,10,3,9,9,8,7,11,3,6,7,7,7,4,7,5,5,6,7,16,13,15,21,15,8,7,4,8,4,8,10,12,9,10,4,4,11,14,6,5,4,7,5,7,5,12,8,6,8,4,12,5,14,11,6,8,8,8,9,7,4,2,8,9,6,3,0,6,4,4,7,5,0,3,3,2,0,0,2,5,0,2,0,0,1
E01008105,Sheffield 040A,"1,552",8,9,15,17,19,8,5,9,17,8,9,9,10,10,5,9,22,32,46,165,130,92,84,60,76,68,52,49,29,34,27,24,28,17,14,13,15,19,14,13,12,12,10,9,9,13,10,13,10,6,12,7,7,11,7,10,8,10,9,6,8,5,3,3,4,1,7,8,3,2,2,0,1,1,2,1,2,4,4,5,1,0,2,0,0,0,1,0,0,0,1
E01008107,Sheffield 040C,894,7,13,10,14,7,9,8,8,7,11,8,8,3,13,2,8,15,9,10,8,73,53,40,32,49,18,16,10,17,12,15,19,15,14,9,10,9,11,12,9,14,15,10,11,11,21,8,9,14,7,9,8,4,9,8,5,8,6,3,9,5,2,4,2,2,4,6,7,4,3,6,1,4,3,5,3,1,2,2,4,0,1,5,2,0,2,0,2,0,0,2
E01008111,Sheffield 040D,809,11,4,5,5,4,3,7,3,7,4,4,5,3,4,3,14,13,3,4,6,86,71,66,60,33,20,23,21,7,10,13,6,10,8,4,9,8,5,13,7,4,7,7,7,5,7,6,6,10,8,9,4,8,3,5,4,11,6,5,4,7,4,8,6,10,5,3,2,4,6,4,1,7,8,4,3,0,2,0,1,0,1,2,1,0,0,0,0,0,1,1
E01033271,Sheffield 040E,"1,067",23,29,32,22,20,19,14,13,6,8,8,6,5,8,4,4,3,3,4,5,39,46,33,45,54,30,27,42,27,19,24,18,25,21,18,19,24,24,24,26,17,18,18,13,14,14,9,11,13,10,7,7,3,4,7,6,5,7,4,3,3,4,5,5,3,1,3,3,3,3,4,0,1,0,1,0,2,1,1,0,5,4,0,0,2,0,1,0,0,0,1
E01033272,Sheffield 040F,781,15,10,11,10,9,5,10,4,2,8,2,5,3,2,0,0,3,4,5,6,13,21,28,32,38,30,33,28,17,31,27,31,22,21,11,13,23,23,16,17,16,9,9,7,7,6,6,6,6,2,8,5,1,2,10,9,5,7,4,6,3,3,6,2,1,4,2,3,4,3,4,2,2,1,2,0,4,3,2,1,0,1,0,1,1,3,0,0,2,0,1
E01007955,Sheffield 041A,647,2,5,7,5,5,6,9,12,8,10,8,16,8,16,8,10,5,12,6,5,5,1,5,7,6,4,3,4,2,2,3,2,2,1,0,3,5,3,7,3,10,8,11,6,11,17,4,7,10,16,10,10,8,17,10,11,18,5,9,10,9,8,9,9,8,11,7,5,11,7,13,12,7,8,12,7,8,3,5,6,5,14,4,2,1,6,0,2,2,3,4
E01007956,Sheffield 041B,"1,030",10,6,7,11,12,12,17,9,11,14,12,9,17,15,18,17,10,19,10,9,7,7,7,7,3,7,5,7,1,4,3,6,3,5,3,6,8,17,19,18,22,17,15,13,9,13,11,16,26,17,13,22,12,14,27,18,20,16,19,9,21,13,8,12,15,23,12,11,12,11,11,17,10,15,12,9,11,2,11,4,12,7,8,8,6,6,6,4,1,4,11
E01007957,Sheffield 041C,802,14,12,16,16,14,11,14,16,15,9,10,13,14,16,10,5,6,7,8,4,11,9,8,6,7,4,4,5,4,4,8,11,10,8,4,12,13,9,15,9,14,17,10,15,7,8,12,11,10,14,5,11,11,7,13,13,15,6,7,8,9,9,4,8,7,9,6,6,9,15,11,13,9,10,2,3,5,6,6,10,2,7,4,8,3,2,1,2,3,1,7
E01007958,Sheffield 041D,665,1,7,2,3,10,8,9,9,6,7,8,6,12,7,8,9,13,6,6,4,2,4,4,2,1,5,5,4,1,5,5,3,4,1,1,8,9,5,6,8,5,9,6,7,7,11,12,12,15,16,10,6,9,10,14,14,15,11,16,9,9,8,3,8,9,10,9,10,14,17,15,6,11,10,8,5,10,9,4,6,6,9,6,2,3,2,5,4,2,4,3
E01007959,Sheffield 041E,674,4,7,7,4,4,9,7,10,13,10,16,11,11,10,10,10,10,9,4,7,4,1,2,2,3,6,7,3,3,6,0,2,6,5,3,6,5,11,5,5,11,12,10,10,10,11,9,9,7,5,16,10,17,7,14,17,8,8,10,9,8,8,12,10,8,13,6,10,16,16,5,6,12,13,8,8,3,2,6,4,3,3,3,5,4,0,3,5,2,0,4
E01008108,Sheffield 042A,"1,075",10,13,15,9,9,12,9,8,7,9,10,10,8,6,10,17,4,11,9,69,51,45,38,33,40,57,59,56,38,28,24,19,18,11,19,18,14,14,14,12,19,15,11,10,13,4,6,9,8,5,8,8,7,5,9,4,4,9,3,3,8,3,2,4,4,1,1,0,1,0,2,1,1,6,0,3,1,2,1,0,2,1,2,0,3,0,0,0,0,0,3
E01008109,Sheffield 042B,"1,651",12,12,12,5,14,10,9,8,9,5,11,6,6,11,4,20,14,13,43,217,211,145,106,88,67,48,28,25,25,28,22,31,12,22,23,9,11,9,15,11,16,7,12,11,5,11,12,5,8,12,6,4,6,4,3,6,4,5,6,6,5,6,5,7,7,4,6,7,3,2,6,1,4,6,4,6,2,4,8,9,5,3,4,4,2,0,0,3,1,0,1
E01008112,Sheffield 042D,898,24,11,18,15,15,24,15,20,18,20,18,18,14,8,11,12,10,7,7,4,13,17,13,18,31,29,31,28,20,18,13,25,14,13,17,16,18,17,17,18,17,23,10,12,10,11,7,10,12,5,4,4,6,4,2,3,2,3,7,10,4,3,5,1,4,2,2,2,1,2,2,2,1,5,3,0,1,1,0,2,2,5,3,3,1,0,0,1,0,0,3
E01008113,Sheffield 042E,922,8,14,19,12,8,9,12,11,14,8,16,7,13,15,16,7,13,13,10,6,5,9,21,13,14,19,27,28,22,27,30,26,23,16,25,18,18,21,22,15,16,5,14,13,8,5,7,13,15,10,9,5,9,11,5,12,3,9,10,9,4,3,3,4,5,4,4,7,8,0,7,9,9,2,6,4,3,2,0,1,3,5,0,0,3,3,3,0,0,1,1
E01033273,Sheffield 042F,"1,378",6,3,8,5,4,10,6,7,3,4,5,6,3,4,4,10,17,8,51,189,144,132,105,92,67,68,61,34,40,28,17,12,14,13,12,10,9,9,7,7,13,6,5,7,6,4,5,5,5,3,3,4,4,2,2,5,4,6,5,3,5,3,2,3,4,2,3,2,2,3,1,0,1,1,2,1,1,1,2,0,1,1,0,1,0,0,0,0,1,0,4
E01033274,Sheffield 042G,"1,120",3,1,4,1,1,4,5,0,0,0,15,0,15,14,0,2,0,0,32,207,118,90,78,49,64,79,44,48,27,22,15,23,14,17,18,9,7,5,4,3,2,2,3,4,1,4,5,1,2,2,9,5,7,0,5,1,0,0,0,1,2,0,0,2,2,0,8,0,0,3,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
E01008095,Sheffield 043A,907,8,10,16,6,8,7,4,9,11,11,20,11,4,7,5,10,10,11,3,11,42,36,51,39,48,36,27,21,17,20,13,17,13,15,15,8,11,11,13,15,7,8,13,8,5,6,4,7,7,7,11,8,6,9,9,8,1,6,6,4,7,4,3,8,8,7,2,5,7,4,3,8,4,4,2,5,5,4,6,2,3,1,0,0,1,3,0,0,4,2,5
E01008096,Sheffield 043B,"1,038",19,9,18,11,17,12,12,10,14,11,16,13,17,12,10,15,30,17,10,23,22,21,13,26,24,17,19,22,14,13,12,17,17,10,10,8,7,9,10,16,7,12,13,8,14,22,11,13,10,19,15,9,13,12,16,18,18,14,11,14,5,8,8,11,11,4,2,13,8,11,3,8,5,5,4,8,8,5,7,4,3,1,6,3,6,1,4,1,2,0,1
E01008097,Sheffield 043C,704,9,11,7,12,15,20,7,14,13,12,13,7,8,4,2,6,9,9,8,12,15,7,18,16,16,14,15,15,10,16,6,11,14,8,4,10,12,8,12,4,1,9,5,12,1,9,8,7,10,9,9,8,10,7,13,4,3,4,6,8,6,5,7,6,3,3,6,8,6,3,12,2,3,9,7,2,3,3,6,1,5,1,4,2,1,3,4,1,1,0,9
E01008101,Sheffield 043D,927,12,14,9,16,6,10,11,14,10,9,5,6,9,9,7,10,4,16,9,7,12,12,12,13,11,18,28,27,23,27,25,22,23,23,19,12,9,8,16,10,11,15,17,17,18,10,9,11,12,12,10,10,16,10,11,7,10,9,7,5,8,13,7,3,2,5,2,7,10,8,5,9,7,11,5,6,4,3,7,5,8,4,5,4,0,2,2,2,0,0,3
E01007965,Sheffield 044A,843,7,10,10,8,12,11,23,12,11,15,11,14,11,19,16,14,9,17,7,10,10,10,5,10,9,8,20,13,4,9,9,10,11,19,8,5,6,5,6,4,7,6,6,5,5,9,9,5,15,18,16,18,10,12,8,7,12,11,8,12,12,2,5,6,5,8,5,7,6,17,6,6,9,8,6,8,7,16,4,2,6,11,2,12,9,7,9,6,2,3,4
E01007969,Sheffield 044B,762,4,5,9,5,4,4,5,7,5,5,5,3,3,2,5,10,8,5,7,9,8,10,9,7,13,20,17,17,15,10,10,25,11,7,7,6,13,9,15,7,11,10,9,10,10,5,16,9,11,11,8,4,15,10,16,13,13,10,10,14,15,8,8,10,7,3,8,8,9,7,16,10,11,6,7,7,6,4,11,13,3,2,4,2,3,0,2,0,4,2,5
E01007972,Sheffield 044C,664,6,5,6,5,8,8,5,6,2,8,6,13,5,6,8,6,5,8,5,5,4,10,6,5,7,8,5,6,8,6,8,5,7,9,15,7,6,8,5,4,8,2,11,4,11,6,10,8,14,12,6,8,11,16,10,11,10,17,10,9,11,6,5,9,10,3,3,8,7,7,5,10,6,7,4,10,16,13,5,8,8,9,10,7,5,2,3,1,4,0,3
E01007974,Sheffield 044D,681,2,2,5,4,4,7,5,5,8,7,5,8,9,6,8,5,10,9,10,8,19,17,14,7,25,10,4,13,7,3,7,4,5,5,9,10,11,8,4,7,4,5,4,5,11,15,9,11,14,12,17,11,12,13,15,15,16,11,19,12,8,10,5,9,6,5,2,5,6,6,6,0,2,4,8,8,6,9,5,2,0,0,0,3,1,5,2,3,0,2,6
E01007963,Sheffield 045A,740,5,4,4,13,6,8,7,4,7,12,7,3,5,9,7,6,7,7,7,6,8,6,7,6,6,13,14,12,8,11,6,11,11,12,12,8,7,10,7,6,8,6,10,8,10,18,19,16,7,13,15,13,11,11,8,20,8,10,13,14,6,6,8,11,7,7,6,13,13,5,9,6,10,8,7,11,5,11,4,3,6,6,1,2,3,2,2,1,0,2,6
E01007967,Sheffield 045B,917,12,5,8,10,13,11,15,26,12,20,9,16,12,9,9,10,11,11,12,7,10,8,10,8,8,18,20,20,14,14,12,15,8,10,17,12,11,14,17,8,4,6,8,14,14,19,11,15,17,17,12,12,8,11,13,11,13,14,13,6,7,10,11,6,9,12,7,5,13,7,11,9,7,10,3,7,1,7,3,4,6,2,6,3,5,1,2,3,1,2,7
E01007999,Sheffield 045C,659,7,6,2,5,9,11,10,8,8,4,6,3,6,7,2,8,7,6,6,5,8,9,6,14,9,7,10,4,11,6,4,7,8,7,4,11,7,7,9,4,6,4,4,10,3,13,7,7,10,14,7,11,9,11,15,10,14,14,10,12,14,13,11,10,5,8,11,12,13,15,9,6,12,10,5,7,8,3,3,4,0,4,1,0,3,1,0,0,1,0,1
