Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01007999,Sheffield 045C,640,2,3,8,3,7,6,12,2,7,7,3,2,7,2,0,9,5,4,7,7,6,5,6,4,6,9,6,6,12,8,12,5,6,6,6,5,3,7,3,5,7,2,6,6,5,10,13,7,6,8,9,15,11,8,17,12,14,13,10,14,17,15,9,9,9,7,9,12,11,13,19,13,5,10,8,5,5,5,2,3,2,1,2,3,1,2,4,3,3,5,6
E01008008,Sheffield 045D,890,11,12,7,13,8,10,16,16,10,12,9,11,11,11,9,7,10,12,5,11,8,4,14,7,14,23,26,15,19,12,12,13,8,9,11,8,10,6,8,12,10,12,8,10,5,6,9,13,14,13,11,10,8,9,10,14,10,9,9,6,3,9,8,7,10,6,13,7,11,7,11,9,8,10,3,9,8,11,6,10,11,5,5,4,7,10,5,7,6,4,14
E01008009,Sheffield 045E,923,12,18,19,21,18,18,21,19,23,9,23,17,11,16,19,7,10,12,8,10,11,17,15,16,21,22,22,22,24,12,15,9,12,14,14,8,11,12,6,3,9,16,9,21,7,14,15,20,14,8,17,15,10,10,6,11,8,6,5,3,2,8,2,6,6,3,5,5,2,9,4,3,2,2,2,5,5,1,3,0,3,2,3,5,2,3,1,3,2,0,3
E01008043,Sheffield 046A,805,7,6,6,8,15,9,8,8,7,7,19,19,12,10,6,13,8,5,10,3,7,5,5,9,8,8,8,3,6,7,11,7,6,11,16,6,16,8,13,9,12,7,11,6,14,11,17,16,13,9,17,19,11,14,12,13,14,11,10,5,8,8,13,14,14,10,12,6,11,6,13,8,7,10,4,3,3,2,6,4,5,5,2,8,1,3,5,4,1,5,7
E01008044,Sheffield 046B,846,16,4,6,12,11,13,12,11,10,14,8,9,13,8,12,14,14,9,14,10,6,5,7,12,12,2,4,4,8,8,8,7,10,10,6,12,10,12,11,11,11,10,14,8,12,15,15,15,18,12,14,11,10,7,12,11,10,6,11,13,11,7,8,2,12,7,11,11,6,10,6,12,2,7,4,7,7,3,14,9,5,5,4,7,2,11,3,6,8,0,19
E01008047,Sheffield 046C,748,3,2,4,3,2,3,4,2,5,3,3,6,4,2,1,9,5,5,4,10,65,63,60,31,22,30,34,23,14,13,15,22,19,14,16,12,10,9,7,10,5,9,1,5,10,8,8,4,8,5,3,9,2,7,2,1,6,5,4,4,2,6,5,5,2,5,5,3,4,1,2,2,2,3,4,1,7,3,1,1,4,1,0,0,0,1,1,0,1,0,1
E01008048,Sheffield 046D,758,4,4,5,5,6,1,2,3,3,1,10,4,9,10,10,7,6,7,2,9,49,42,49,32,50,26,22,18,11,12,8,5,6,8,5,16,12,6,10,5,9,5,12,11,6,7,4,7,5,7,8,12,4,3,8,6,3,7,11,5,7,10,5,7,8,3,5,5,4,3,4,4,7,3,5,7,1,4,2,4,3,1,3,2,2,0,2,0,3,1,3
E01008050,Sheffield 046E,761,7,9,10,5,4,12,6,7,2,7,7,6,5,4,6,5,5,4,9,8,22,18,25,29,44,25,26,33,17,20,25,25,16,12,18,18,15,9,12,6,8,5,7,7,5,6,9,10,7,8,5,6,3,6,6,7,13,8,7,7,4,6,3,3,6,3,6,0,2,8,2,3,1,1,0,2,1,5,1,1,5,5,0,1,7,0,1,1,0,0,0
E01007931,Sheffield 047A,826,5,7,6,10,12,13,8,18,10,8,14,6,8,11,10,13,7,13,7,6,3,2,4,3,4,5,8,4,5,4,3,4,1,6,5,10,5,15,12,11,13,11,13,12,14,11,14,9,14,7,16,11,13,13,10,18,15,9,15,17,9,16,12,11,10,11,12,12,13,8,13,9,8,9,12,9,4,6,8,6,7,4,9,6,4,6,10,1,5,1,14
E01007934,Sheffield 047B,750,9,5,8,12,12,6,5,9,8,11,8,9,11,14,9,9,14,6,9,5,5,6,9,7,9,6,5,5,7,6,10,7,6,11,10,13,5,6,11,17,15,12,11,7,17,12,13,16,16,11,10,12,13,15,10,15,6,5,9,15,12,6,11,9,8,9,11,5,6,12,12,6,7,6,7,7,4,6,5,3,1,2,3,3,3,1,1,0,0,1,3
E01007935,Sheffield 047C,744,14,8,10,10,11,9,10,7,10,10,7,9,5,7,4,11,9,5,8,8,14,18,20,11,32,15,23,14,15,10,9,11,12,14,19,10,16,12,11,9,15,14,9,10,11,15,9,5,7,6,7,10,10,13,9,7,11,6,8,8,6,7,8,3,7,2,5,3,3,3,8,4,2,2,3,1,1,1,4,2,1,1,2,2,4,0,0,0,1,0,1
E01007936,Sheffield 047D,857,10,6,8,10,10,18,15,15,22,11,13,13,15,12,10,4,3,5,5,7,6,10,14,21,27,27,31,15,14,17,17,17,17,12,14,15,18,14,13,17,16,14,12,17,9,18,21,16,7,7,14,3,12,13,9,9,10,5,6,8,6,2,4,6,2,3,6,6,3,3,4,5,2,2,1,2,2,1,2,1,3,2,4,0,0,2,0,2,1,0,6
E01007937,Sheffield 047E,772,13,7,10,6,10,12,10,11,13,18,12,11,14,5,11,6,7,3,6,4,5,4,6,6,2,9,4,8,6,7,5,5,4,12,7,9,8,13,10,9,7,12,11,15,10,19,13,11,22,12,8,15,12,11,13,6,13,12,7,14,11,6,8,7,12,4,10,11,11,3,10,9,10,8,2,3,1,4,5,5,5,6,10,7,6,6,2,4,0,2,13
E01007938,Sheffield 047F,828,11,10,11,12,19,13,9,13,9,14,13,8,15,10,11,4,7,9,6,6,3,3,6,2,7,5,4,7,3,5,8,3,9,8,10,12,10,14,18,7,12,10,11,19,12,9,13,13,12,15,17,15,13,11,5,16,15,6,10,11,8,10,9,16,10,12,9,6,9,12,8,7,6,12,6,13,5,8,11,12,4,6,8,4,6,5,1,0,2,0,4
E01008098,Sheffield 048A,807,9,15,11,16,15,20,15,8,13,14,11,13,7,9,9,10,7,4,3,14,7,10,9,7,10,22,14,13,10,18,15,15,12,5,12,7,13,14,14,4,8,15,13,12,12,13,20,10,20,13,12,11,4,4,11,9,11,11,10,14,4,10,7,4,4,4,6,4,4,4,2,6,7,6,3,4,6,3,5,4,3,2,5,2,1,2,2,1,1,2,2
E01008100,Sheffield 048B,746,11,9,9,12,14,6,14,8,19,7,12,12,11,8,12,8,6,4,4,4,10,10,7,8,8,23,18,17,19,17,16,11,13,7,10,3,7,9,2,6,10,11,3,7,12,12,13,14,15,7,11,13,12,10,9,9,9,9,10,6,3,2,7,6,10,6,12,5,6,5,9,6,4,0,6,4,4,3,3,3,1,1,7,7,1,2,1,1,1,2,5
E01008102,Sheffield 048C,728,11,8,7,13,8,11,9,11,11,8,10,8,6,7,6,15,13,11,13,14,9,7,5,11,15,15,19,13,15,8,13,16,16,13,11,9,3,9,6,4,4,11,8,6,12,12,9,4,6,9,9,4,4,5,4,2,9,5,11,6,7,11,10,5,4,1,3,4,5,7,9,7,7,11,10,9,6,1,9,3,3,4,7,1,2,3,4,3,1,0,14
E01008103,Sheffield 048D,626,9,16,9,16,8,12,12,6,8,5,13,4,8,4,9,11,6,7,7,9,17,9,9,6,11,12,17,14,8,17,8,2,10,12,6,10,4,15,7,7,9,9,5,9,8,10,7,11,9,11,9,5,3,11,7,4,11,8,5,3,5,5,9,4,1,4,2,4,3,5,3,2,11,7,5,1,1,1,1,2,4,0,1,1,2,0,1,0,0,1,6
E01007964,Sheffield 049A,762,8,6,6,5,8,10,11,6,10,9,6,4,8,4,8,7,2,13,8,5,6,5,5,6,8,13,15,6,13,11,14,12,8,12,13,10,10,15,11,8,5,5,7,8,9,17,11,7,20,12,14,8,6,7,7,11,11,13,11,13,12,6,11,11,12,11,11,5,12,12,4,7,3,5,3,3,3,2,6,3,9,13,9,4,10,4,4,4,6,2,8
E01007966,Sheffield 049B,776,4,3,7,3,3,9,3,2,6,4,13,6,4,4,8,7,10,14,10,15,6,13,13,9,14,14,12,9,11,15,7,7,3,9,11,5,5,8,5,2,11,10,8,10,10,23,9,16,20,14,22,15,7,13,16,14,15,13,14,23,8,16,11,10,6,6,8,6,7,8,9,4,8,8,3,2,5,5,2,2,5,3,7,3,0,6,3,2,2,1,14
E01007968,Sheffield 049C,770,7,7,8,11,12,5,9,9,14,12,13,11,7,12,12,13,8,13,14,8,12,7,4,9,9,13,14,9,6,12,6,10,10,7,5,8,9,9,6,6,9,9,11,7,10,7,11,11,8,11,14,11,14,8,9,11,7,12,7,11,11,8,5,13,7,7,9,5,6,7,14,6,9,5,5,4,5,8,5,8,6,3,8,3,1,0,2,4,4,1,17
E01007970,Sheffield 049D,764,9,11,6,6,5,4,6,7,6,6,1,1,1,4,1,9,7,10,13,11,7,5,14,14,13,12,13,8,9,11,8,6,10,6,8,9,2,3,7,6,7,5,7,11,12,5,13,9,11,8,15,10,6,10,13,12,9,10,9,8,10,7,6,11,5,18,11,4,15,7,8,11,13,8,12,8,10,8,9,10,12,9,6,8,10,10,7,4,5,5,12
E01008042,Sheffield 050A,824,10,12,14,9,8,9,10,7,8,15,11,15,6,16,13,5,12,10,5,12,10,7,9,11,12,30,18,15,10,28,22,12,18,10,12,11,9,14,13,11,6,8,11,12,9,18,12,5,7,10,3,6,12,9,7,13,10,6,7,5,11,10,5,9,5,9,6,3,7,10,9,10,5,0,6,6,1,2,2,3,5,3,6,1,6,2,3,4,3,2,5
E01008045,Sheffield 050B,720,8,8,5,12,8,5,12,7,8,11,13,6,13,13,4,10,10,11,11,10,4,5,4,13,16,5,16,14,16,13,5,5,8,6,13,16,15,10,11,7,13,13,10,8,9,11,9,10,7,6,10,13,7,16,13,4,8,6,8,8,4,13,10,5,6,8,10,11,4,16,4,4,5,3,7,2,4,3,3,2,2,1,0,1,0,0,5,0,1,4,6
E01008046,Sheffield 050C,845,13,15,10,16,10,17,11,19,10,14,12,15,12,8,11,4,5,7,4,4,2,6,9,20,12,16,21,23,28,20,18,37,23,19,19,15,24,20,15,17,7,16,10,8,11,12,8,8,14,8,6,4,8,8,6,8,7,8,7,5,7,3,3,3,4,3,5,4,3,8,2,5,3,0,1,5,4,1,1,2,3,1,3,1,4,4,4,4,0,0,4
E01008049,Sheffield 050D,864,3,3,3,5,9,6,13,7,7,9,7,8,6,2,4,3,0,4,9,6,25,11,23,18,26,26,12,18,12,8,15,5,9,9,8,6,13,6,7,12,12,5,8,7,11,8,11,12,16,7,6,2,5,6,10,4,12,7,7,12,13,6,12,13,19,10,16,12,16,12,8,5,8,4,5,4,8,7,14,8,1,6,5,11,7,10,11,6,11,5,40
E01008051,Sheffield 050E,799,7,9,10,6,12,7,9,9,13,9,7,12,10,10,10,6,10,7,8,7,4,4,10,14,16,31,19,23,15,24,18,16,25,15,14,16,13,19,13,10,12,9,10,10,12,6,10,9,10,10,14,4,10,12,5,8,6,11,11,9,7,7,7,6,6,3,4,6,4,3,5,4,5,5,4,1,1,1,2,1,1,4,5,5,1,2,2,1,0,0,11
E01008052,Sheffield 050F,956,13,9,14,6,10,7,12,10,9,8,5,11,8,7,12,5,7,7,4,5,13,11,7,15,24,22,25,14,20,22,17,12,23,15,18,17,22,20,16,21,13,20,15,9,14,15,16,16,12,14,14,15,10,15,3,17,16,16,11,9,8,6,13,8,8,8,11,8,10,12,11,6,8,7,6,2,5,1,4,3,1,2,2,3,1,0,1,1,1,1,5
E01007975,Sheffield 051A,837,9,6,9,10,6,7,3,9,8,9,11,9,6,13,7,13,5,7,9,6,6,16,7,11,10,10,11,7,14,17,16,12,19,17,14,8,12,19,16,14,8,10,7,14,12,10,9,12,13,14,15,4,13,10,11,14,7,12,2,8,10,7,10,12,7,10,6,8,5,9,18,7,10,11,8,11,7,8,4,8,8,4,4,3,2,1,2,3,2,5,4
E01007976,Sheffield 051B,768,9,12,8,9,2,6,6,7,8,4,7,5,3,9,6,9,4,10,7,10,7,7,5,7,14,11,9,5,10,12,12,9,11,15,15,9,12,6,5,7,8,9,11,7,7,12,14,12,6,13,9,11,9,12,7,15,11,14,13,6,7,14,13,11,13,4,10,5,10,10,7,9,15,10,6,10,7,8,5,5,4,4,6,7,3,3,4,6,3,0,14
E01007977,Sheffield 051C,758,19,23,12,7,7,7,11,10,5,4,2,6,4,8,8,9,11,6,10,4,7,9,9,13,7,10,10,10,10,6,12,11,9,9,10,6,9,11,8,8,10,11,3,8,12,14,8,8,9,13,16,4,7,5,9,11,9,13,5,10,8,4,5,6,10,5,8,9,12,6,9,4,8,7,2,5,5,8,8,12,6,10,13,6,2,1,4,5,4,4,20
E01007979,Sheffield 051D,"1,039",21,21,25,25,15,14,9,9,17,13,17,14,17,19,21,24,23,24,15,26,28,21,21,21,27,20,21,21,14,20,14,12,14,10,15,12,12,12,18,16,10,12,12,8,11,10,10,13,10,13,10,7,5,5,8,11,6,8,7,5,7,5,6,8,4,4,1,1,10,3,3,4,11,5,4,3,3,4,1,3,5,7,1,5,4,4,4,3,4,2,11
E01008099,Sheffield 051E,770,2,5,5,6,8,8,7,9,13,11,2,7,4,6,2,2,5,10,11,6,12,8,16,18,22,12,19,18,15,12,18,10,16,20,10,13,10,14,18,13,13,11,5,5,10,14,10,19,16,11,7,18,15,10,8,11,9,5,7,4,8,1,4,4,5,1,5,5,4,1,3,7,3,4,9,5,9,5,4,4,5,3,3,5,3,2,2,4,4,2,15
E01008000,Sheffield 052A,740,10,11,8,5,5,4,6,3,2,5,5,7,6,7,4,5,6,8,0,2,10,7,11,10,18,21,17,13,9,10,4,12,8,6,6,12,6,2,5,5,6,5,7,6,9,7,9,13,7,9,15,9,10,13,11,2,7,7,7,7,20,6,15,12,7,7,9,11,7,9,16,13,12,15,7,8,7,7,13,7,6,8,6,8,2,3,3,6,1,6,16
E01008001,Sheffield 052B,785,5,3,6,5,8,8,4,11,4,3,8,11,9,10,9,4,8,4,13,7,12,9,8,9,5,13,12,9,11,9,8,11,4,2,6,7,11,8,8,8,8,8,13,11,16,9,16,14,14,9,11,15,7,10,10,17,10,13,13,3,10,14,7,14,5,5,6,8,10,12,17,10,4,10,7,7,5,8,6,6,8,8,11,8,6,5,7,8,2,5,9
E01008004,Sheffield 052C,846,10,15,5,9,11,6,5,10,8,13,5,7,11,8,6,6,12,7,7,5,7,9,8,8,12,15,8,8,8,10,8,8,10,8,3,9,10,10,14,9,12,3,8,15,15,16,19,15,21,16,16,9,7,16,9,8,10,8,10,9,8,7,7,11,7,7,11,7,5,10,12,9,10,9,8,6,13,7,9,11,13,7,8,5,7,6,7,2,3,5,19
E01008005,Sheffield 052D,776,6,8,9,12,1,4,16,8,9,7,8,6,5,3,6,8,8,9,2,6,10,9,7,8,15,17,8,10,9,12,8,14,9,11,11,10,10,3,5,2,7,6,12,11,4,12,8,10,9,14,9,10,7,11,15,8,14,15,7,11,11,16,13,11,11,9,4,12,12,12,8,6,10,13,10,7,9,7,9,7,6,3,6,3,4,3,1,6,3,2,13
E01008010,Sheffield 052E,783,16,12,16,16,11,13,8,8,9,3,10,13,7,17,10,6,6,15,5,3,10,9,12,8,10,20,17,10,15,12,16,13,10,9,8,10,6,11,11,7,8,6,9,10,5,12,9,17,12,19,10,15,13,8,7,10,6,12,8,5,8,3,4,6,10,6,8,6,6,6,8,3,9,6,8,6,4,2,4,3,4,4,7,6,6,0,3,1,3,0,4
E01007978,Sheffield 053A,781,9,9,4,10,11,9,9,8,12,14,14,7,3,3,6,11,11,9,7,7,8,3,6,11,14,16,20,14,14,17,16,22,14,16,19,15,13,10,10,17,12,3,6,11,9,16,15,12,11,11,18,14,11,7,29,14,7,8,13,8,6,6,8,11,6,5,4,5,5,4,2,2,3,1,2,0,2,2,2,6,5,2,0,0,3,1,0,0,0,2,3
E01007980,Sheffield 053B,817,13,14,13,11,11,14,16,13,9,9,14,13,9,6,15,3,8,3,2,6,2,5,6,4,9,20,8,15,20,13,18,18,20,22,20,23,13,19,17,12,10,12,15,17,16,17,8,13,14,9,13,13,13,7,3,10,8,8,6,6,2,10,10,7,6,3,5,2,4,6,4,2,5,1,1,2,6,6,2,2,1,2,1,5,4,2,2,0,0,0,10
E01007981,Sheffield 053C,768,11,14,10,8,8,12,7,12,13,9,11,14,7,9,11,7,8,4,4,5,2,2,2,8,8,18,11,12,14,11,13,16,14,17,18,14,14,16,13,11,18,13,14,16,15,13,15,6,7,8,12,12,7,9,12,12,7,8,8,7,6,6,8,4,6,7,8,8,8,5,7,8,5,3,6,2,1,4,5,3,3,4,3,0,1,4,2,1,0,3,0
E01007983,Sheffield 053D,747,15,5,8,13,4,6,7,12,5,9,9,4,5,7,3,6,6,11,9,5,7,3,6,8,14,10,13,21,15,18,10,26,21,15,20,16,18,9,6,16,13,8,15,10,15,5,17,19,15,12,14,8,15,13,14,10,1,6,7,7,8,5,3,5,6,7,6,6,1,0,8,6,1,6,4,0,0,1,2,1,2,5,4,5,2,1,3,2,0,0,2
E01007985,Sheffield 053E,777,8,11,4,13,3,8,8,11,14,8,11,8,6,5,5,5,4,9,2,6,7,8,10,5,13,10,12,7,10,8,15,12,10,13,15,11,16,14,7,5,13,20,6,14,9,15,12,19,6,21,12,12,15,11,17,5,7,8,8,8,8,8,5,12,10,3,2,3,6,9,7,5,9,8,8,5,4,7,8,4,3,4,8,5,4,0,4,5,3,5,10
E01007982,Sheffield 054A,928,12,14,10,10,10,13,14,13,8,21,6,8,9,8,6,10,17,15,14,13,16,11,15,15,22,16,11,17,20,10,10,12,15,10,10,14,14,11,12,13,10,8,9,18,13,16,11,12,20,17,12,18,13,9,8,10,7,7,8,10,13,11,5,7,8,7,6,7,7,10,3,7,7,8,7,4,3,4,4,5,11,17,6,3,3,3,1,2,2,0,6
E01008002,Sheffield 054B,784,5,5,10,6,4,3,6,6,3,8,6,6,9,9,4,7,6,7,2,9,6,4,5,5,5,9,4,12,9,10,8,11,7,13,10,3,8,8,10,6,8,4,9,6,8,13,15,7,15,18,8,9,8,7,7,14,19,14,17,14,15,14,8,11,18,9,7,15,10,10,8,7,13,12,15,9,12,10,18,6,10,14,3,9,8,7,2,0,2,0,8
E01008003,Sheffield 054C,728,4,8,4,8,7,2,2,2,7,4,3,9,6,12,7,9,2,6,2,7,9,6,2,8,7,16,9,10,13,9,8,9,14,13,11,6,8,5,3,2,9,5,11,7,8,12,9,10,9,10,14,14,8,9,9,17,6,6,14,10,8,14,13,5,10,12,9,10,10,15,5,14,2,12,12,8,5,10,14,10,5,5,4,6,5,6,3,4,5,1,10
E01008006,Sheffield 054D,776,18,11,10,1,10,4,2,4,5,6,4,5,6,4,6,11,8,8,5,8,10,2,8,9,11,1,11,15,9,14,8,4,8,5,6,3,5,10,5,4,7,9,13,9,3,10,6,3,14,12,10,12,9,13,14,19,8,9,17,11,13,8,9,8,8,4,8,11,12,14,12,16,18,5,14,6,10,14,9,13,7,6,8,4,10,6,8,7,7,3,6
E01007927,Sheffield 055A,867,9,4,7,7,8,10,7,4,8,12,9,8,11,5,12,8,8,15,16,4,1,2,4,4,4,3,1,3,2,2,2,3,4,3,2,6,6,3,6,5,11,9,7,5,10,13,14,14,16,18,15,20,13,18,14,16,13,11,11,5,11,9,12,13,19,16,17,13,11,15,14,18,12,13,9,5,8,6,12,9,12,12,11,6,12,16,5,14,17,9,20
E01007928,Sheffield 055B,913,3,5,7,6,13,11,15,14,9,12,11,7,7,15,12,5,9,12,10,8,5,5,8,9,10,9,3,5,3,6,5,1,3,2,3,9,14,12,12,9,14,12,5,10,12,16,11,11,16,12,17,18,9,16,8,14,11,17,12,18,10,17,17,15,11,9,18,13,23,18,17,17,14,13,10,10,5,11,6,6,6,6,5,6,10,10,12,0,4,1,10
E01007929,Sheffield 055C,908,9,12,13,9,12,11,15,4,19,15,9,11,10,11,8,10,8,6,6,3,10,5,3,6,7,11,9,12,8,6,9,7,3,14,10,12,8,11,11,12,10,11,19,10,7,24,23,16,16,20,13,13,12,10,12,9,13,11,9,8,13,11,12,11,13,19,16,13,10,8,10,4,8,7,5,10,5,8,11,13,3,3,4,4,4,4,9,9,6,1,13
E01007930,Sheffield 055D,746,4,2,7,11,13,7,14,9,14,12,12,12,13,12,10,13,8,6,6,3,4,5,4,6,7,10,5,6,5,4,7,6,1,4,2,7,12,8,9,10,10,8,11,9,9,10,16,11,11,13,12,10,7,16,21,9,8,13,9,8,7,13,16,6,5,10,13,8,9,6,7,5,7,6,4,6,6,11,8,7,9,3,5,6,2,7,5,3,5,2,8
E01007932,Sheffield 055E,737,4,7,9,5,6,4,10,7,6,17,9,10,8,7,4,6,11,6,4,8,3,1,3,3,3,7,4,6,2,3,7,4,3,9,10,12,10,5,10,12,5,8,9,8,5,12,14,10,9,16,22,20,17,9,16,10,3,10,10,9,5,12,9,11,10,6,10,5,9,9,10,12,12,11,7,8,8,7,6,8,5,4,5,4,4,6,9,3,5,3,27
E01007939,Sheffield 055F,823,10,3,11,11,7,6,16,5,7,11,11,7,10,6,8,6,7,5,11,6,4,4,1,1,2,5,4,6,1,4,6,11,8,4,11,12,8,7,9,10,8,9,10,8,11,10,18,17,18,10,8,15,11,10,10,11,20,17,9,17,13,15,11,12,17,8,13,17,16,12,17,2,12,7,11,7,6,7,9,5,7,4,8,9,9,8,9,9,2,1,11
E01008028,Sheffield 056A,818,10,17,17,18,7,11,9,6,4,3,8,16,8,9,13,16,12,12,5,9,10,7,11,9,11,7,16,9,5,9,9,9,10,5,10,13,12,16,19,7,7,12,9,10,11,6,9,11,5,15,21,12,14,15,12,13,6,16,11,12,11,6,12,7,4,9,7,11,11,10,8,5,8,3,8,10,3,4,3,4,8,6,8,2,0,3,1,1,0,0,4
E01008029,Sheffield 056B,753,7,13,7,6,12,13,14,11,9,12,9,10,4,9,12,12,7,14,9,4,10,3,6,6,5,17,19,15,17,8,11,14,9,11,5,20,13,10,11,7,13,9,8,7,6,12,9,6,13,14,7,13,14,14,4,9,7,6,7,7,5,6,2,5,6,6,8,5,7,11,11,10,8,11,6,5,3,3,4,2,2,1,4,6,1,1,1,2,2,2,11
E01008032,Sheffield 056C,703,9,8,11,7,10,5,6,6,5,7,3,2,6,7,10,8,4,5,10,4,7,7,6,6,8,17,24,5,8,13,16,4,9,5,9,10,7,7,15,11,9,10,11,12,10,9,6,11,9,4,10,10,9,7,16,6,10,9,6,10,6,6,8,10,8,3,6,9,11,5,9,9,3,7,5,10,5,5,5,1,7,5,9,6,5,9,5,3,0,5,7
E01008034,Sheffield 056D,908,5,10,8,5,16,13,12,11,12,9,15,13,11,16,8,8,8,9,7,5,7,6,8,11,15,19,11,15,10,12,16,6,8,12,8,8,9,13,14,4,12,10,12,7,10,11,14,21,24,15,13,7,20,19,11,19,24,29,15,20,14,8,11,5,11,5,6,8,7,7,9,3,7,4,4,6,10,7,9,8,2,5,4,5,4,2,1,3,0,1,6
E01007828,Sheffield 059A,960,8,9,10,15,13,7,9,13,10,10,7,6,6,12,13,11,12,15,16,8,12,14,15,14,13,12,10,14,16,7,11,12,20,22,15,9,12,8,11,16,12,11,8,14,13,14,7,17,15,13,15,20,25,14,14,11,12,11,14,11,21,12,10,7,7,7,3,7,6,8,9,6,9,13,6,5,7,5,3,7,3,9,1,6,5,4,3,4,5,1,17
E01007829,Sheffield 059B,764,9,15,15,12,9,9,9,8,9,7,3,4,13,4,8,8,6,8,6,5,6,5,8,9,11,16,25,14,12,20,12,21,20,16,18,8,13,9,11,11,7,11,11,10,7,13,13,13,11,8,11,10,14,5,11,8,4,11,9,12,11,5,9,8,3,8,3,9,3,10,6,6,8,8,6,2,2,3,2,2,4,1,2,3,1,1,3,1,0,0,3
E01007831,Sheffield 059C,732,8,11,8,10,5,4,7,8,7,9,12,12,6,9,4,10,4,10,2,7,9,6,8,3,11,16,11,11,5,10,4,6,7,8,9,9,12,22,19,7,11,9,9,9,8,13,15,14,11,8,9,11,8,9,10,10,19,15,6,6,9,12,8,6,5,12,10,5,5,14,8,6,9,6,5,5,2,5,5,4,1,5,7,2,3,3,3,4,1,1,5
E01007832,Sheffield 059D,771,5,8,4,6,8,9,13,5,4,11,5,12,5,5,11,9,4,10,4,3,2,6,3,4,5,18,11,12,16,8,11,14,20,15,11,8,12,9,11,14,8,6,14,11,8,9,7,10,13,15,11,15,15,7,14,14,8,9,12,13,7,16,10,6,7,6,5,10,8,4,16,11,9,8,7,5,4,6,5,10,5,11,3,6,7,1,1,1,1,1,4
E01007986,Sheffield 059E,712,9,12,9,7,15,12,10,8,1,5,9,12,5,4,4,5,4,4,3,2,11,7,6,17,18,24,16,15,21,19,13,17,15,22,11,12,21,6,8,12,9,8,14,11,14,17,8,4,8,8,13,9,8,3,10,12,6,9,4,3,4,1,2,3,4,2,1,5,3,2,5,8,6,7,4,4,5,3,11,6,6,5,1,0,1,1,1,0,1,0,1
E01008007,Sheffield 060A,886,11,13,6,7,11,10,12,10,9,10,11,8,3,6,6,8,15,14,14,16,11,6,6,9,8,15,11,15,12,16,8,6,5,10,11,6,15,9,9,6,5,9,11,5,10,11,20,12,11,10,15,14,15,11,13,13,10,9,15,7,9,11,9,7,11,7,7,5,3,12,10,7,12,12,15,12,8,8,2,12,7,9,4,2,6,7,9,6,9,8,20
E01008075,Sheffield 060B,821,8,17,16,14,13,12,12,20,20,12,13,15,10,9,4,5,15,12,14,13,7,10,15,8,11,21,21,17,22,13,17,18,13,16,20,7,13,12,11,9,6,7,8,12,13,12,9,11,10,11,6,8,6,14,12,6,8,6,7,4,3,4,4,4,4,2,4,1,4,1,6,5,8,7,6,0,2,4,1,2,4,1,1,3,1,3,3,1,10,1,10
E01008076,Sheffield 060C,728,6,12,11,12,9,7,12,8,7,13,12,14,14,5,14,5,6,10,7,7,9,8,13,9,12,15,18,8,9,16,10,8,6,15,7,14,12,13,10,9,11,2,3,3,7,10,10,8,11,6,12,6,11,11,6,2,4,5,5,6,11,9,7,12,4,10,2,6,11,7,4,7,6,3,4,4,4,4,2,1,2,2,4,8,9,8,9,2,0,5,10
E01008077,Sheffield 060D,833,12,11,10,16,20,7,3,8,10,12,10,9,3,2,4,6,10,12,8,8,5,13,14,6,10,18,13,17,12,15,14,13,15,6,12,6,11,11,8,6,11,2,8,11,11,13,13,12,15,21,12,8,14,14,9,8,16,7,8,11,13,5,8,6,6,7,6,11,7,11,8,7,5,7,7,5,4,9,4,8,9,10,6,5,4,3,6,0,5,4,7
E01008031,Sheffield 061A,726,6,7,9,4,5,11,4,12,15,7,10,7,6,11,10,6,3,6,5,5,11,6,5,8,6,10,11,8,8,10,10,9,7,13,3,8,6,16,9,4,7,8,4,9,5,10,8,8,13,13,14,15,16,15,16,7,16,5,8,13,11,6,11,8,7,11,7,11,11,9,9,8,17,8,6,3,4,4,3,5,2,4,2,7,3,4,0,2,2,1,13
E01008033,Sheffield 061B,630,3,6,4,3,6,3,2,3,3,7,3,6,5,2,3,2,5,5,6,6,5,5,4,5,6,10,4,4,4,2,3,4,2,4,7,3,5,6,5,5,9,6,4,9,15,17,11,7,3,15,12,12,14,6,11,19,14,6,11,9,13,7,18,11,10,12,14,7,12,14,15,11,9,16,9,5,8,6,3,8,5,6,5,2,4,2,3,2,1,5,1
E01008038,Sheffield 061C,748,3,3,5,4,2,2,6,4,2,1,4,3,1,3,3,4,7,8,8,5,1,2,3,5,2,12,12,7,7,6,5,4,6,8,4,10,4,6,9,8,7,4,5,3,11,6,11,6,8,5,10,14,13,15,7,16,12,7,10,16,13,12,11,14,9,13,13,15,19,13,13,17,17,19,14,14,9,16,14,10,11,9,9,9,7,6,8,6,4,4,15
